Attributes,Adj Close,Close,High,Low,Open,Volume
Symbols,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Date,,,,,,
2018-12-01,4214.671875,4214.671875,4309.377441,3969.710693,4024.4643549999996,5375314093.0
2018-12-02,4139.87793,4139.87793,4301.519531,4110.978515999999,4200.733397999999,5262697895.0
2018-12-03,3894.1308590000003,3894.1308590000003,4155.979492,3840.446289,4147.32373,5089570994.0
2018-12-04,3956.8937990000004,3956.8937990000004,4075.627686,3832.75,3886.294922,5028069239.0
2018-12-05,3753.9948729999996,3753.9948729999996,3969.535889,3753.9948729999996,3958.894775,5302481574.0
2018-12-06,3521.101807,3521.101807,3874.966064,3521.101807,3754.0744630000004,5878333109.0
2018-12-07,3419.937256,3419.937256,3512.590332,3280.22876,3512.590332,6835615448.0
2018-12-08,3476.114746,3476.114746,3506.043457,3350.650635,3421.9104,5305024497.0
2018-12-09,3614.234375,3614.234375,3685.305664,3469.094238,3473.227539,4947372847.0
2018-12-10,3502.656006,3502.656006,3647.3325200000004,3470.1445310000004,3612.046387,5020968740.0
2018-12-11,3424.588135,3424.588135,3513.1850590000004,3392.25,3497.554688,4696765188.0
2018-12-12,3486.9501950000003,3486.9501950000003,3534.2285159999997,3413.4814450000003,3421.4582520000004,4139364829.0
2018-12-13,3313.677246,3313.677246,3489.7395020000004,3298.13208,3487.8793950000004,4343372456.0
2018-12-14,3242.4848629999997,3242.4848629999997,3329.555908,3206.542236,3311.751953,4372763663.0
2018-12-15,3236.761719,3236.761719,3275.37793,3191.303467,3243.997559,3551763561.0
2018-12-16,3252.839111,3252.839111,3305.753174,3233.8198239999997,3236.274658,3744248994.0
2018-12-17,3545.864746,3545.864746,3597.9179689999996,3253.123047,3253.123047,5409247918.0
2018-12-18,3696.059082,3696.059082,3701.349365,3487.169189,3544.761475,5911325473.0
2018-12-19,3745.9506840000004,3745.9506840000004,3949.3229979999996,3687.2299799999996,3706.8249509999996,6810689119.0
2018-12-20,4134.441406,4134.441406,4191.228515999999,3728.9746090000003,3742.195068,8927129279.0
2018-12-21,3896.5437009999996,3896.5437009999996,4198.429688,3850.946289,4133.703613000001,7206015706.0
2018-12-22,4014.1826170000004,4014.1826170000004,4014.1826170000004,3855.739014,3898.08374,5605823233.0
2018-12-23,3998.980225,3998.980225,4085.7236329999996,3976.405762,4020.994629,6151275490.0
2018-12-24,4078.599121,4078.599121,4271.79248,4000.3317869999996,4000.3317869999996,7240968501.0
2018-12-25,3815.490723,3815.490723,4089.561523,3760.0205079999996,4081.030518,6158207293.0
2018-12-26,3857.297607,3857.297607,3893.359619,3769.8637700000004,3819.6667479999996,5326547918.0
2018-12-27,3654.833496,3654.833496,3874.4169920000004,3645.448486,3854.688477,5130222366.0
2018-12-28,3923.9187009999996,3923.9187009999996,3956.135986,3642.63208,3653.131836,5631554348.0
2018-12-29,3820.4086909999996,3820.4086909999996,3963.758789,3820.4086909999996,3932.491699,4991655917.0
2018-12-30,3865.952637,3865.952637,3901.908936,3797.219238,3822.3847659999997,4770578575.0
2018-12-31,3742.700439,3742.700439,3868.74292,3725.867432,3866.839111,4661840806.0
2019-01-01,3843.5200200000004,3843.5200200000004,3850.913818,3707.2312009999996,3746.713379,4324200990.0
2019-01-02,3943.4094240000004,3943.4094240000004,3947.9812009999996,3817.4094240000004,3849.2163090000004,5244856836.0
2019-01-03,3836.741211,3836.741211,3935.6850590000004,3826.2229,3931.0485840000006,4530215219.0
2019-01-04,3857.717529,3857.717529,3865.9345700000003,3783.85376,3832.040039,4847965467.0
2019-01-05,3845.19458,3845.19458,3904.9030759999996,3836.900146,3851.9738770000004,5137609824.0
2019-01-06,4076.632568,4076.632568,4093.297363,3826.5131840000004,3836.519043,5597027440.0
2019-01-07,4025.2482909999994,4025.2482909999994,4092.613525,4020.894043,4078.584961,5228625637.0
2019-01-08,4030.8479,4030.8479,4109.020996,3996.955322,4028.472168,5306593305.0
2019-01-09,4035.296387,4035.296387,4068.403564,4022.662842,4031.5520020000004,5115905225.0
2019-01-10,3678.924561,3678.924561,4064.06665,3659.174561,4034.4113770000004,6874143796.0
2019-01-11,3687.365479,3687.365479,3713.881836,3653.069824,3674.015381,5538712865.0
2019-01-12,3661.301025,3661.301025,3698.978271,3653.8107909999994,3686.9731450000004,4778170883.0
2019-01-13,3552.953125,3552.953125,3674.76001,3544.927246,3658.868164,4681302466.0
2019-01-14,3706.052246,3706.052246,3727.836182,3552.2851560000004,3557.311035,5651384490.0
2019-01-15,3630.675293,3630.675293,3720.1533200000003,3619.9492189999996,3704.2163090000004,5537192302.0
2019-01-16,3655.006836,3655.006836,3685.7771,3624.67334,3631.5097659999997,5394457145.0
2019-01-17,3678.563965,3678.563965,3680.135986,3621.960938,3651.8710939999996,5464420383.0
2019-01-18,3657.8393549999996,3657.8393549999996,3682.5200200000004,3637.080811,3677.990479,5002961727.0
2019-01-19,3728.5683590000003,3728.5683590000003,3758.533447,3652.3779299999997,3652.3779299999997,5955691380.0
2019-01-20,3601.013672,3601.013672,3743.387939,3583.0195310000004,3725.446045,5582489560.0
2019-01-21,3576.032471,3576.032471,3608.8408200000003,3558.5371090000003,3600.372803,5004347059.0
2019-01-22,3604.577148,3604.577148,3620.746582,3539.721436,3575.0812990000004,5313623556.0
2019-01-23,3585.123047,3585.123047,3623.067871,3565.313965,3605.557129,5433755649.0
2019-01-24,3600.865479,3600.865479,3616.087402,3569.092773,3584.500244,5262869046.0
2019-01-25,3599.765869,3599.765869,3612.9277340000003,3575.5974119999996,3607.390381,5265847539.0
2019-01-26,3602.460449,3602.460449,3654.9331049999996,3593.345947,3599.715332,5098183235.0
2019-01-27,3583.9658200000003,3583.9658200000003,3612.671387,3567.24585,3604.687256,5570752966.0
2019-01-28,3470.450439,3470.450439,3586.750977,3439.23291,3584.283203,6908930483.0
2019-01-29,3448.116943,3448.116943,3476.0654299999997,3400.819824,3468.8701170000004,5897159493.0
2019-01-30,3486.1816409999997,3486.1816409999997,3495.1748049999997,3429.387939,3443.896973,5955112627.0
2019-01-31,3457.792725,3457.792725,3504.804932,3447.915771,3485.4091799999997,5831198271.0
2019-02-01,3487.945313,3487.945313,3501.954102,3431.591553,3460.547119,5422926707.0
2019-02-02,3521.0607909999994,3521.0607909999994,3523.287354,3467.574707,3484.625977,5071623601.0
2019-02-03,3464.013428,3464.013428,3521.3881840000004,3447.9243159999996,3516.139648,5043937584.0
2019-02-04,3459.154053,3459.154053,3476.2238770000004,3442.586914,3467.21167,5332718886.0
2019-02-05,3466.357422,3466.357422,3478.148193,3451.937012,3454.950928,5227549545.0
2019-02-06,3413.767822,3413.767822,3469.091797,3398.5654299999997,3469.091797,5482196038.0
2019-02-07,3399.4716799999997,3399.4716799999997,3427.945557,3394.218506,3414.929443,5004962683.0
2019-02-08,3666.780273,3666.780273,3695.614014,3391.023682,3401.376465,7735623101.0
2019-02-09,3671.203613,3671.203613,3679.9414060000004,3646.5593259999996,3671.585938,6158833645.0
2019-02-10,3690.188232,3690.188232,3695.0361329999996,3640.9799799999996,3673.2014159999994,6282256903.0
2019-02-11,3648.430664,3648.430664,3695.6130369999996,3642.287842,3695.6130369999996,6277056434.0
2019-02-12,3653.528564,3653.528564,3668.586914,3618.556885,3642.751953,6480384532.0
2019-02-13,3632.070557,3632.070557,3669.746582,3617.2463380000004,3653.604004,6438903823.0
2019-02-14,3616.8808590000003,3616.8808590000003,3646.256592,3607.697754,3631.1701659999994,6271044418.0
2019-02-15,3620.8107909999994,3620.8107909999994,3647.7951659999994,3608.206543,3617.368408,6091952231.0
2019-02-16,3629.787598,3629.787598,3652.8413090000004,3615.270264,3615.270264,5934744052.0
2019-02-17,3673.836182,3673.836182,3680.537354,3619.182129,3633.359375,7039512503.0
2019-02-18,3915.7143549999996,3915.7143549999996,3936.665039,3669.982422,3671.3698729999996,9908216640.0
2019-02-19,3947.094482,3947.094482,4010.8793950000004,3908.1530759999996,3911.661621,9933626655.0
2019-02-20,3999.820557,3999.820557,4000.486328,3926.2468259999996,3946.6850590000004,8693373948.0
2019-02-21,3954.118164,3954.118164,4010.009521,3940.108154,4000.256836,7775128102.0
2019-02-22,4005.526611,4005.526611,4006.53833,3950.8164060000004,3952.406494,7826525254.0
2019-02-23,4142.526855,4142.526855,4166.286133,3968.726807,3998.91626,8922258316.0
2019-02-24,3810.42749,3810.42749,4210.641602000001,3793.7089840000003,4145.458008,10794227451.0
2019-02-25,3882.696289,3882.696289,3913.707275,3807.0024409999996,3807.0024409999996,9318796067.0
2019-02-26,3854.35791,3854.35791,3891.578857,3837.986328,3878.6972659999997,7931218996.0
2019-02-27,3851.047363,3851.047363,3888.80249,3787.0588380000004,3857.479736,8301309684.0
2019-02-28,3854.7854,3854.7854,3906.05835,3845.821289,3848.2619630000004,8399767798.0
2019-03-01,3859.58374,3859.58374,3907.79541,3851.6923829999996,3853.75708,7661247975.0
2019-03-02,3864.415039,3864.415039,3874.607422,3832.1279299999997,3855.318115,7578786076.0
2019-03-03,3847.1757810000004,3847.1757810000004,3875.483643,3836.905762,3862.266113,7253558152.0
2019-03-04,3761.557129,3761.557129,3867.381836,3733.749756,3845.091553,9029175788.0
2019-03-05,3896.375,3896.375,3903.9167479999996,3745.1831049999996,3759.8325200000004,10174126415.0
2019-03-06,3903.9426270000004,3903.9426270000004,3919.5104979999996,3871.460693,3897.0810549999997,9175291529.0
2019-03-07,3911.484375,3911.484375,3939.3732909999994,3894.1130369999996,3903.3847659999997,9584165519.0
2019-03-08,3901.131592,3901.131592,3950.432129,3875.2285159999997,3913.22583,10638638944.0
2019-03-09,3963.313721,3963.313721,3987.237793,3892.390381,3894.55249,10796103518.0
2019-03-10,3951.599854,3951.599854,3966.1743159999996,3924.381104,3966.1743159999996,9713267607.0
2019-03-11,3905.227295,3905.227295,3966.3847659999997,3889.239014,3953.7402340000003,10125901903.0
2019-03-12,3909.15625,3909.15625,3926.88916,3863.559082,3903.758301,9809887079.0
2019-03-13,3906.717285,3906.717285,3926.5976560000004,3891.904297,3913.047363,9469184841.0
2019-03-14,3924.3691409999997,3924.3691409999997,3946.5043950000004,3901.296875,3905.576904,10480789570.0
2019-03-15,3960.9111329999996,3960.9111329999996,3968.5429689999996,3914.015381,3926.66333,9394210605.0
2019-03-16,4048.72583,4048.72583,4077.0363770000004,3961.657471,3963.900146,9856166973.0
2019-03-17,4025.229004,4025.229004,4054.1220700000003,4006.4111329999996,4047.719482,8221625400.0
2019-03-18,4032.507324,4032.507324,4071.5566409999997,4009.117188,4029.968506,9646954186.0
2019-03-19,4071.190186,4071.190186,4082.216064,4023.8125,4032.6918950000004,9344919956.0
2019-03-20,4087.476318,4087.476318,4089.461914,4031.11084,4070.7939450000003,10175916388.0
2019-03-21,4029.326904,4029.326904,4097.359863000001,4005.1513670000004,4083.953857,10831212662.0
2019-03-22,4023.968262,4023.968262,4053.906738,4021.5424799999996,4028.514648,9252935969.0
2019-03-23,4035.8264159999994,4035.8264159999994,4049.882568,4015.9646,4022.713379,9578850549.0
2019-03-24,4022.1682130000004,4022.1682130000004,4040.699707,4006.192871,4035.163574,9144851065.0
2019-03-25,3963.070557,3963.070557,4038.8408200000003,3934.03125,4024.112793,10359818883.0
2019-03-26,3985.080811,3985.080811,3985.080811,3944.7531740000004,3969.22876,10707678815.0
2019-03-27,4087.0661619999996,4087.0661619999996,4087.0661619999996,3977.810547,3984.2448729999996,10897131934.0
2019-03-28,4069.107178,4069.107178,4094.9021,4040.266357,4087.584473,9353915899.0
2019-03-29,4098.374511999999,4098.374511999999,4113.500977000001,4034.097168,4068.2998049999997,10918665557.0
2019-03-30,4106.660156,4106.660156,4296.806640999999,4053.909668,4092.1362299999996,9732688060.0
2019-03-31,4105.404297,4105.404297,4113.023438,4094.10083,4105.456055,9045122443.0
2019-04-01,4158.183105,4158.183105,4164.953125,4096.901367,4105.362305,10157794171.0
2019-04-02,4879.87793,4879.87793,4905.95459,4155.316895,4156.919434,21315047816.0
2019-04-03,4973.021973,4973.021973,5307.003418,4876.621094,4879.958008,22899891582.0
2019-04-04,4922.798828,4922.798828,5063.159668,4836.793945,4971.307617,18251810240.0
2019-04-05,5036.681152,5036.681152,5053.509765999999,4919.491699,4922.806152,16837325387.0
2019-04-06,5059.817383,5059.817383,5205.821777,4992.222168,5036.792969,16929795194.0
2019-04-07,5198.896973,5198.896973,5235.186522999999,5050.412109000001,5062.793945,16655416140.0
2019-04-08,5289.770996,5289.770996,5318.836426,5148.211914,5199.835449,17154113634.0
2019-04-09,5204.958496,5204.958496,5289.917969,5167.418945,5289.917969,14722104361.0
2019-04-10,5324.551758,5324.551758,5421.651367,5193.382324,5204.105469,15504590933.0
2019-04-11,5064.487793,5064.487793,5354.225586,5017.296386999999,5325.081543,16555616019.0
2019-04-12,5089.539063,5089.539063,5103.274414,4955.852539,5061.200684,13675206312.0
2019-04-13,5096.586426,5096.586426,5127.12207,5061.589355,5088.850098,10823289598.0
2019-04-14,5167.722168,5167.722168,5184.016113000001,5053.568359000001,5095.758789,10391952498.0
2019-04-15,5067.108397999999,5067.108397999999,5196.606934,5024.069336,5167.321777,12290155061.0
2019-04-16,5235.55957,5235.55957,5238.945313,5055.194824,5066.577636999999,11618660197.0
2019-04-17,5251.937988000001,5251.937988000001,5274.275390999999,5219.205566,5236.135254,12438480677.0
2019-04-18,5298.385742,5298.385742,5319.986328,5250.506836,5251.480469,13256489918.0
2019-04-19,5303.8125,5303.8125,5336.680176,5233.334961,5298.154297,13780238655.0
2019-04-20,5337.88623,5337.88623,5358.490723,5295.87793,5304.160645,13169647522.0
2019-04-21,5314.53125,5314.53125,5359.924805,5257.339355,5335.878906,13731844223.0
2019-04-22,5399.365234000001,5399.365234000001,5422.6875,5280.276855,5312.494629,14601631648.0
2019-04-23,5572.362305,5572.362305,5633.802246,5389.408691,5399.365723,15867308108.0
2019-04-24,5464.866699,5464.866699,5642.044434,5418.263184,5571.508301,17048033399.0
2019-04-25,5210.515625,5210.515625,5542.238281,5181.338867,5466.524414,15330283408.0
2019-04-26,5279.348145,5279.348145,5383.634277,5177.368652,5210.304688,16812108040.0
2019-04-27,5268.291015999999,5268.291015999999,5310.75,5233.635742,5279.471191,13111274675.0
2019-04-28,5285.13916,5285.13916,5326.231934,5255.683594,5271.746582,12819992056.0
2019-04-29,5247.352539,5247.352539,5311.274902,5216.487793,5284.858397999999,13735490672.0
2019-04-30,5350.726563,5350.726563,5363.257324,5224.189941,5247.726074,13878964574.0
2019-05-01,5402.697265999999,5402.697265999999,5418.003906,5347.645996,5350.914551,13679528236.0
2019-05-02,5505.283691,5505.283691,5522.262695,5394.217285,5402.422852000001,14644460907.0
2019-05-03,5768.289551,5768.289551,5865.881836,5490.20166,5505.552246,18720780006.0
2019-05-04,5831.16748,5831.16748,5886.893555,5645.469238000001,5769.202636999999,17567780766.0
2019-05-05,5795.708496,5795.708496,5833.862793,5708.035156,5831.068359000001,14808830723.0
2019-05-06,5746.807129,5746.807129,5802.95752,5653.6875,5791.693359000001,15737171804.0
2019-05-07,5829.501465,5829.501465,5988.178223,5741.395996,5745.599121,18026409033.0
2019-05-08,5982.45752,5982.45752,5989.980957,5794.71582,5849.481445,15320605300.0
2019-05-09,6174.528809,6174.528809,6183.039063,5982.316406,5982.316406,16784645411.0
2019-05-10,6378.849121,6378.849121,6434.617676,6161.519043,6175.822754,19419875368.0
2019-05-11,7204.771484000001,7204.771484000001,7333.00293,6375.69873,6379.666992,28867562329.0
2019-05-12,6972.371581999999,6972.371581999999,7503.87207,6815.770995999999,7203.507323999999,27773333680.0
2019-05-13,7814.915039,7814.915039,8047.413086,6898.282227,6971.178223000001,28677672181.0
2019-05-14,7994.416015999999,7994.416015999999,8268.712891,7696.391113,7807.884276999999,32031452227.0
2019-05-15,8205.167969,8205.167969,8216.423828,7899.106934,7989.374512,28344112920.0
2019-05-16,7884.90918,7884.90918,8320.824219,7729.608398,8194.500977,33167197581.0
2019-05-17,7343.895508,7343.895508,7929.145508,7038.124512,7886.925781,30066644905.0
2019-05-18,7271.208008,7271.208008,7447.271973000001,7251.504395,7341.664551000001,21354286562.0
2019-05-19,8197.689453,8197.689453,8261.941406,7267.962890999999,7267.962890999999,25902422040.0
2019-05-20,7978.309081999999,7978.309081999999,8200.967773,7678.781738,8196.923828,23843404340.0
2019-05-21,7963.327637,7963.327637,8062.167969,7843.339844,7977.969238,25127245056.0
2019-05-22,7680.066406,7680.066406,7997.612305,7615.987305,7956.291992,24719473175.0
2019-05-23,7881.84668,7881.84668,7943.791504000001,7533.196776999999,7677.269043000001,24457107820.0
2019-05-24,7987.371581999999,7987.371581999999,8140.719727,7824.44873,7881.695312999999,25919126991.0
2019-05-25,8052.543945,8052.543945,8117.925781,7965.976073999999,7991.885254000001,22256813107.0
2019-05-26,8673.21582,8673.21582,8687.520508,7924.67041,8055.206055,26677970091.0
2019-05-27,8805.77832,8805.77832,8907.174805,8668.705078,8674.072266,27949839564.0
2019-05-28,8719.961914,8719.961914,8807.016602,8634.72168,8802.757813,24226919267.0
2019-05-29,8659.487305,8659.487305,8755.852539,8482.728516,8718.591797,23473479966.0
2019-05-30,8319.472656,8319.472656,9008.314453,8221.273438,8661.760742,29246528551.0
2019-05-31,8574.501953,8574.501953,8586.65918,8172.550781,8320.286133,25365190957.0
2019-06-01,8564.016602,8564.016602,8625.600586,8481.578125,8573.839844,22488303544.0
2019-06-02,8742.958008,8742.958008,8809.303711,8561.235352,8565.473633,20266216022.0
2019-06-03,8208.995117,8208.995117,8743.5,8204.185547,8741.74707,22004511436.0
2019-06-04,7707.770995999999,7707.770995999999,8210.985352,7564.48877,8210.985352,24609731549.0
2019-06-05,7824.231445,7824.231445,7901.849120999999,7668.668456999999,7704.343262,21760923463.0
2019-06-06,7822.023437999999,7822.023437999999,7937.34082,7571.471191,7819.633301000001,19474611077.0
2019-06-07,8043.951172,8043.951172,8126.15332,7788.373535,7826.901367,19141423231.0
2019-06-08,7954.12793,7954.12793,8076.891113,7837.61084,8036.774901999999,16522722810.0
2019-06-09,7688.077148,7688.077148,7975.974120999999,7583.219727,7949.674805,16610726547.0
2019-06-10,8000.32959,8000.32959,8031.909668000001,7586.730956999999,7692.284668000001,18689275117.0
2019-06-11,7927.714355,7927.714355,8026.394043000001,7772.803711,8004.243651999999,17107279932.0
2019-06-12,8145.857422,8145.857422,8196.648438,7862.359863,7925.434081999999,19034432883.0
2019-06-13,8230.923828,8230.923828,8311.567383,8087.061035,8145.54541,18669407147.0
2019-06-14,8693.833008,8693.833008,8710.636719,8183.393066,8230.898438,19831162906.0
2019-06-15,8838.375,8838.375,8859.12793,8618.395508,8689.746094,18371033226.0
2019-06-16,8994.488281,8994.488281,9335.867188,8814.556641,8841.44043,23348550311.0
2019-06-17,9320.352539,9320.352539,9416.407227,8988.923828,8988.923828,15562951919.0
2019-06-18,9081.762695,9081.762695,9348.374023,9004.901367,9335.466797,15848210536.0
2019-06-19,9273.521484,9273.521484,9299.621094,9070.395508,9078.727539,15546809946.0
2019-06-20,9527.160156,9527.160156,9594.419922,9232.484375,9273.060547,17846823784.0
2019-06-21,10144.556641,10144.556641,10144.556641,9525.074219,9525.074219,20624008643.0
2019-06-22,10701.691406,10701.691406,11157.345703,10107.035156,10175.923828,29995204861.0
2019-06-23,10855.371094,10855.371094,11246.144531,10556.095703,10696.691406,20998326502.0
2019-06-24,11011.102539,11011.102539,11065.896484,10610.427734,10853.744141,19271652365.0
2019-06-25,11790.916992,11790.916992,11790.916992,11007.202148,11007.202148,24879684533.0
2019-06-26,13016.231445,13016.231445,13796.489258000001,11755.597656,11778.581055,45105733173.0
2019-06-27,11182.806641,11182.806641,13311.144531,10491.852539,13017.125,39977475223.0
2019-06-28,12407.332031,12407.332031,12445.174805,10914.495117,11162.167969,35087757766.0
2019-06-29,11959.371094,11959.371094,12400.910156,11508.378906,12400.763672,29923961128.0
2019-06-30,10817.155273,10817.155273,12178.383789,10799.008789,11931.991211,27256473494.0
2019-07-01,10583.134766,10583.134766,11206.439453,10089.314453,10796.930664,29378589324.0
2019-07-02,10801.677734,10801.677734,10912.188477,9737.884766,10588.683594,31015895223.0
2019-07-03,11961.269531,11961.269531,11968.078125,10818.15625,10818.15625,30796494294.0
2019-07-04,11215.4375,11215.4375,12006.075195,11166.569336,11972.71875,25920294033.0
2019-07-05,10978.459961,10978.459961,11395.661133,10874.964844,11203.102539,23838480210.0
2019-07-06,11208.550781,11208.550781,11620.964844,10982.543945,10982.543945,21092024306.0
2019-07-07,11450.84668,11450.84668,11541.620117,11148.804688,11217.616211,19369044277.0
2019-07-08,12285.958008,12285.958008,12345.833008,11393.374023,11446.59668,23482551458.0
2019-07-09,12573.8125,12573.8125,12779.131836,12233.261719,12284.326172,28167921523.0
2019-07-10,12156.512695,12156.512695,13129.529297,11710.978516,12571.537109,33627574244.0
2019-07-11,11358.662109,11358.662109,12144.623047,11158.922852,12139.713867,28595327690.0
2019-07-12,11815.986328,11815.986328,11905.487305,11179.144531,11354.299805,23534692797.0
2019-07-13,11392.378906,11392.378906,11841.957031,10908.479492,11813.126953,21042616384.0
2019-07-14,10256.058594,10256.058594,11451.204102,10234.576172,11381.020508,22486000001.0
2019-07-15,10895.089844,10895.089844,11052.766602,9992.006836,10257.838867,25384047207.0
2019-07-16,9477.641602,9477.641602,10996.632813,9448.106445,10896.65332,24151199070.0
2019-07-17,9693.802734,9693.802734,9963.134766,9163.134766,9471.213867,24569921549.0
2019-07-18,10666.482422,10666.482422,10736.842773,9376.798828,9698.50293,25187024648.0
2019-07-19,10530.732422,10530.732422,10716.980469,10229.628906,10653.956055,20727426310.0
2019-07-20,10767.139648,10767.139648,11048.662109,10451.276367,10525.819336,20206615155.0
2019-07-21,10599.105469,10599.105469,10841.887695,10389.599609,10777.529297,17130580467.0
2019-07-22,10343.106445,10343.106445,10651.791016,10154.921875,10596.948242,16334414913.0
2019-07-23,9900.767578,9900.767578,10346.748047,9883.594727,10346.748047,17851916995.0
2019-07-24,9811.925781,9811.925781,9908.796875,9614.306641,9887.730469,17398734322.0
2019-07-25,9911.841797,9911.841797,10154.253906,9773.957031,9809.09668,15821952090.0
2019-07-26,9870.303711,9870.303711,9916.517578,9717.982422,9913.126953,14495714483.0
2019-07-27,9477.677734,9477.677734,10167.320313,9411.521484,9871.165039,16817809536.0
2019-07-28,9552.860352,9552.860352,9575.544922,9252.296875,9491.626953,13738687093.0
2019-07-29,9519.145508,9519.145508,9681.648438,9472.948242,9548.178711,13791445323.0
2019-07-30,9607.423828,9607.423828,9701.759766,9437.335938,9522.329102,13829811132.0
2019-07-31,10085.62793,10085.62793,10085.62793,9598.097656,9604.050781,16631520648.0
2019-08-01,10399.668945,10399.668945,10446.919922,9922.019531,10077.442383,17165337858.0
2019-08-02,10518.174805,10518.174805,10657.953125,10371.013672,10402.042969,17489094082.0
2019-08-03,10821.726563,10821.726563,10946.78125,10503.504883,10519.27832,15352685061.0
2019-08-04,10970.18457,10970.18457,11009.207031,10620.27832,10821.632813,16530894787.0
2019-08-05,11805.65332,11805.65332,11895.091797,10960.735352,10960.735352,23875988832.0
2019-08-06,11478.168945,11478.168945,12273.821289,11290.731445,11811.544922,23635107660.0
2019-08-07,11941.96875,11941.96875,12036.990234,11433.701172,11476.193359,22194988641.0
2019-08-08,11966.407227,11966.407227,11979.419922,11556.167969,11954.040039,19481591730.0
2019-08-09,11862.936523,11862.936523,11970.458008,11709.745117,11953.469727,18339989960.0
2019-08-10,11354.024414,11354.024414,11915.655273,11323.898438,11861.556641,18125355447.0
2019-08-11,11523.579102,11523.579102,11523.579102,11248.294922,11349.740234,15774371518.0
2019-08-12,11382.616211,11382.616211,11528.189453,11320.951172,11528.189453,13647198229.0
2019-08-13,10895.830078,10895.830078,11420.049805,10830.327148,11385.052734,16681503537.0
2019-08-14,10051.704102,10051.704102,10889.556641,10028.135742,10889.487305,19990838300.0
2019-08-15,10311.545898,10311.545898,10437.411133,9675.316406,10038.421875,22899115082.0
2019-08-16,10374.338867,10374.338867,10524.349609,9855.478516,10319.419922,20228207096.0
2019-08-17,10231.744141,10231.744141,10452.625,10086.698242,10358.722656,13778035685.0
2019-08-18,10345.810547,10345.810547,10487.070313,10119.094727,10233.005859,12999813869.0
2019-08-19,10916.053711,10916.053711,10916.053711,10313.204102,10350.283203,16038264603.0
2019-08-20,10763.232422,10763.232422,10947.041992,10618.960938,10916.34668,15053082175.0
2019-08-21,10138.049805,10138.049805,10798.729492,9962.72168,10764.572266,19473084768.0
2019-08-22,10131.055664,10131.055664,10232.996094,9831.462891,10142.521484,17097508856.0
2019-08-23,10407.964844,10407.964844,10442.443359,10078.192383,10136.30957,15627023886.0
2019-08-24,10159.960938,10159.960938,10418.020508,9982.296875,10407.644531,15451030650.0
2019-08-25,10138.517578,10138.517578,10304.62207,10008.789063,10160.737305,14153856610.0
2019-08-26,10370.820313,10370.820313,10512.328125,10126.299805,10126.299805,18438654080.0
2019-08-27,10185.5,10185.5,10381.328125,10087.300781,10372.826172,14762609503.0
2019-08-28,9754.422852,9754.422852,10279.366211,9716.65625,10203.426758,17603790323.0
2019-08-29,9510.200195,9510.200195,9756.786133,9421.629883,9756.786133,17045878501.0
2019-08-30,9598.173828,9598.173828,9656.124023,9428.302734,9514.844727,13595263986.0
2019-08-31,9630.664063,9630.664063,9673.220703,9531.799805,9597.539063,11454806419.0
2019-09-01,9757.970703,9757.970703,9796.755859,9582.944336,9630.592773,11445355859.0
2019-09-02,10346.760742,10346.760742,10396.591797,9730.650391,9757.473633,17248102294.0
2019-09-03,10623.540039,10623.540039,10736.104492,10308.547852,10345.725586,19384917989.0
2019-09-04,10594.493164,10594.493164,10762.644531,10434.709961,10621.180664,16742664769.0
2019-09-05,10575.533203,10575.533203,10627.269531,10516.417969,10588.183594,14551239508.0
2019-09-06,10353.302734,10353.302734,10898.761719,10292.299805,10578.198242,19536574783.0
2019-09-07,10517.254883,10517.254883,10558.673828,10348.918945,10353.931641,15307366476.0
2019-09-08,10441.276367,10441.276367,10595.637695,10409.09082,10518.114258,13670567493.0
2019-09-09,10334.974609,10334.974609,10450.311523,10144.929688,10443.228516,17595943368.0
2019-09-10,10115.975586,10115.975586,10394.353516,10020.573242,10336.408203,14906809639.0
2019-09-11,10178.37207,10178.37207,10215.948242,9980.776367,10123.035156,15428063426.0
2019-09-12,10410.126953,10410.126953,10442.253906,10099.242188,10176.819336,15323563925.0
2019-09-13,10360.546875,10360.546875,10441.489258,10226.59668,10415.362305,14109864675.0
2019-09-14,10358.048828,10358.048828,10422.133789,10291.694336,10345.40332,13468713124.0
2019-09-15,10347.712891,10347.712891,10387.035156,10313.092773,10356.46582,12043433567.0
2019-09-16,10276.793945,10276.793945,10386.867188,10189.744141,10347.222656,15160167779.0
2019-09-17,10241.272461,10241.272461,10296.771484,10199.739258,10281.513672,15304603363.0
2019-09-18,10198.248047,10198.248047,10275.928711,10191.469727,10247.795898,16169268880.0
2019-09-19,10266.415039,10266.415039,10295.668945,9851.692383,10200.496094,19937691247.0
2019-09-20,10181.641602,10181.641602,10285.87207,10132.186523,10266.318359,14734189639.0
2019-09-21,10019.716797,10019.716797,10188.097656,10000.708008,10183.648438,13425266806.0
2019-09-22,10070.392578,10070.392578,10074.444336,9922.533203,10024.115234,13199651698.0
2019-09-23,9729.324219,9729.324219,10074.238281,9727.143555,10067.962891,15144925408.0
2019-09-24,8620.566406,8620.566406,9804.317383,8370.801758,9729.321289,25002886689.0
2019-09-25,8486.993164,8486.993164,8744.828125,8325.396484,8603.428711,21744728353.0
2019-09-26,8118.967773,8118.967773,8515.685547,7895.629395,8487.669922,19258205289.0
2019-09-27,8251.845703,8251.845703,8271.520508,7965.922852,8113.101073999999,16408941156.0
